generation,rank_1,rank_2,swapAccepted
2874000,1,4,0
2875000,1,4,0
2876000,1,4,0
2877000,2,4,0
2878000,1,2,0
2879000,2,3,0
2880000,1,2,0
2881000,1,2,0
2882000,1,3,0
2883000,1,2,0
2884000,3,4,0
2885000,2,4,0
2886000,1,4,0
2887000,1,2,0
2888000,1,2,0
2889000,1,3,0
2890000,2,4,0
2891000,1,3,0
2892000,3,4,0
2893000,2,4,0
2894000,3,4,0
2895000,1,2,0
2896000,3,4,0
2897000,2,4,0
2898000,1,2,0
2899000,1,2,0
2900000,1,4,0
2901000,1,4,0
2902000,2,4,0
2903000,1,3,0
2904000,3,4,0
2905000,1,3,0
2906000,3,4,0
2907000,2,4,0
2908000,1,4,0
2909000,2,3,0
2910000,2,4,0
2911000,3,4,0
2912000,1,3,0
2913000,2,4,0
2914000,1,4,0
2915000,2,3,0
2916000,1,4,0
2917000,1,4,0
2918000,1,4,0
2919000,1,2,0
2920000,3,4,0
2921000,1,2,0
2922000,1,2,0
2923000,1,4,0
2924000,1,3,0
2925000,1,2,0
2926000,1,4,0
2927000,1,3,0
2928000,3,4,0
2929000,1,3,0
2930000,1,2,0
2931000,1,4,0
2932000,3,4,0
2933000,1,4,0
2934000,1,3,0
2935000,2,3,0
2936000,2,3,0
2937000,1,4,0
2938000,1,4,0
2939000,1,4,0
2940000,1,3,0
2941000,2,4,0
2942000,1,2,0
2943000,3,4,0
2944000,1,4,0
2945000,2,4,0
2946000,3,4,0
2947000,1,3,0
2948000,1,2,0
2949000,1,2,0
2950000,2,4,0
2951000,1,3,0
2952000,1,3,0
2953000,1,2,0
2954000,1,3,0
2955000,1,2,0
2956000,2,3,0
2957000,2,3,0
2958000,1,4,0
2959000,2,4,0
2960000,2,3,0
2961000,1,2,0
2962000,1,3,0
2963000,2,3,0
2964000,1,4,0
2965000,1,2,0
2966000,2,3,0
2967000,3,4,0
2968000,2,4,0
2969000,1,2,0
2970000,2,3,0
2971000,1,4,0
2972000,1,3,0
2973000,2,4,0
2974000,2,3,0
2975000,1,2,0
2976000,2,4,0
2977000,1,4,0
2978000,1,4,0
2979000,2,4,0
2980000,1,3,0
2981000,2,3,0
2982000,1,3,0
2983000,2,4,0
2984000,1,2,0
2985000,3,4,0
2986000,3,4,0
2987000,1,2,0
2988000,2,4,0
2989000,2,3,0
2990000,1,2,0
2991000,2,4,0
2992000,1,3,0
2993000,1,4,0
2994000,3,4,0
2995000,1,2,0
2996000,2,4,0
2997000,3,4,0
2998000,2,4,0
2999000,3,4,0
3000000,2,3,0
3001000,2,4,0
3002000,1,4,0
3003000,2,3,0
3004000,1,4,0
3005000,2,4,0
3006000,1,2,0
3007000,1,2,0
3008000,1,2,0
3009000,1,4,0
3010000,3,4,0
3011000,1,2,0
3012000,1,3,0
3013000,1,2,0
3014000,2,4,0
3015000,3,4,0
3016000,1,3,0
3017000,1,3,0
3018000,3,4,0
3019000,1,2,0
3020000,1,3,0
3021000,2,3,0
3022000,2,3,0
3023000,1,4,0
3024000,1,3,0
3025000,1,3,0
3026000,1,3,0
3027000,2,3,0
3028000,1,2,0
3029000,2,4,0
3030000,1,2,0
3031000,3,4,0
3032000,3,4,0
3033000,2,4,0
3034000,1,3,0
3035000,1,2,0
3036000,1,2,0
3037000,1,2,0
3038000,2,3,0
3039000,2,3,0
3040000,2,3,0
3041000,1,4,0
3042000,3,4,0
3043000,1,2,0
3044000,1,4,0
3045000,3,4,0
3046000,2,3,0
3047000,1,4,0
3048000,2,3,0
3049000,2,4,0
3050000,1,3,0
3051000,2,4,0
3052000,2,4,0
3053000,1,3,0
3054000,2,4,0
3055000,2,4,0
3056000,3,4,0
3057000,2,3,0
3058000,1,2,0
3059000,2,4,0
3060000,1,3,0
3061000,1,3,0
3062000,1,3,0
3063000,1,4,0
3064000,1,3,0
3065000,1,2,0
3066000,1,4,0
3067000,2,4,0
3068000,2,3,0
3069000,2,4,0
3070000,2,3,0
3071000,1,2,0
3072000,2,4,0
3073000,3,4,0
3074000,1,3,0
3075000,3,4,0
3076000,2,4,0
3077000,3,4,0
3078000,1,2,0
3079000,2,4,0
3080000,2,4,0
3081000,1,4,0
3082000,1,3,0
3083000,3,4,0
3084000,1,4,0
3085000,1,4,0
3086000,1,2,0
3087000,2,3,0
3088000,2,3,0
3089000,2,3,0
3090000,2,3,0
3091000,2,4,0
3092000,1,3,0
3093000,3,4,0
3094000,2,4,0
3095000,1,4,0
3096000,2,3,0
3097000,2,3,0
3098000,3,4,0
3099000,2,3,0
3100000,3,4,0
3101000,1,4,0
3102000,1,2,0
3103000,2,3,0
3104000,1,4,0
3105000,3,4,0
3106000,1,2,0
3107000,1,4,0
3108000,1,4,0
3109000,1,3,0
3110000,2,4,0
3111000,1,3,0
3112000,2,3,0
3113000,1,2,0
3114000,2,3,0
3115000,2,4,0
3116000,1,3,0
3117000,1,2,0
3118000,1,2,0
3119000,1,4,0
3120000,1,4,0
3121000,2,4,0
3122000,2,3,0
3123000,1,3,0
3124000,2,4,0
3125000,1,4,0
3126000,1,3,0
3127000,2,3,0
3128000,3,4,0
3129000,1,3,0
3130000,2,4,0
3131000,2,3,0
3132000,2,3,0
3133000,3,4,0
3134000,2,4,0
3135000,2,4,0
3136000,2,3,0
3137000,1,4,0
3138000,1,4,0
3139000,2,4,0
3140000,1,4,0
3141000,1,4,0
3142000,3,4,0
3143000,1,2,0
3144000,1,4,0
3145000,2,3,0
3146000,3,4,0
3147000,1,4,0
3148000,1,3,0
3149000,2,4,0
3150000,2,4,0
3151000,1,4,0
3152000,1,3,0
3153000,2,4,0
3154000,1,3,0
3155000,3,4,0
3156000,1,2,0
3157000,2,3,0
3158000,2,3,0
3159000,1,2,0
3160000,1,4,0
3161000,1,2,0
3162000,2,3,0
3163000,3,4,0
3164000,2,4,0
3165000,3,4,0
3166000,1,2,0
3167000,1,2,0
3168000,1,2,0
3169000,2,4,0
3170000,1,3,0
3171000,1,3,0
3172000,2,3,0
3173000,2,3,0
3174000,2,3,0
3175000,2,4,0
3176000,2,4,0
3177000,1,3,0
3178000,3,4,0
3179000,1,2,0
3180000,2,4,0
3181000,1,4,0
3182000,2,3,0
3183000,1,3,0
3184000,2,3,0
3185000,2,4,0
3186000,2,3,0
3187000,2,3,0
3188000,2,4,0
3189000,3,4,0
3190000,1,4,0
3191000,2,3,0
3192000,3,4,0
3193000,2,3,0
3194000,1,2,0
3195000,1,4,0
3196000,3,4,0
3197000,1,3,0
3198000,1,4,0
3199000,1,3,0
3200000,1,3,0
3201000,2,3,0
3202000,3,4,0
3203000,1,4,0
3204000,2,3,0
3205000,2,3,0
3206000,2,4,0
3207000,1,3,0
3208000,1,4,0
3209000,2,3,0
3210000,1,4,0
3211000,2,3,0
3212000,3,4,0
3213000,1,3,0
3214000,2,3,0
3215000,2,3,0
3216000,1,4,0
3217000,1,2,0
3218000,1,3,0
3219000,1,3,0
3220000,1,2,0
3221000,3,4,0
3222000,2,4,0
3223000,1,3,0
3224000,2,4,0
3225000,1,4,0
3226000,2,4,0
3227000,2,4,0
3228000,1,4,0
3229000,2,4,0
3230000,1,4,0
3231000,3,4,0
3232000,1,2,0
3233000,1,3,0
3234000,2,4,0
3235000,3,4,0
3236000,1,4,0
3237000,2,4,0
3238000,3,4,0
3239000,2,4,0
3240000,3,4,0
3241000,3,4,0
3242000,3,4,0
3243000,1,3,0
3244000,3,4,0
3245000,1,4,0
3246000,2,4,0
3247000,1,2,0
3248000,1,3,0
3249000,1,3,0
3250000,2,4,0
3251000,1,2,0
3252000,1,4,0
3253000,1,3,0
3254000,1,2,0
3255000,2,4,0
3256000,2,4,0
3257000,1,2,0
3258000,1,4,0
3259000,2,3,0
3260000,1,3,0
3261000,2,3,0
3262000,1,2,0
3263000,2,3,0
3264000,2,4,0
3265000,2,4,0
3266000,2,3,0
3267000,2,4,0
3268000,2,4,0
3269000,1,2,0
3270000,1,2,0
3271000,1,3,0
3272000,2,3,0
3273000,3,4,0
3274000,1,4,0
3275000,1,4,0
3276000,1,2,0
3277000,1,4,0
3278000,3,4,0
3279000,1,3,0
3280000,1,4,0
3281000,3,4,0
3282000,3,4,0
3283000,1,4,0
3284000,1,4,0
3285000,3,4,0
3286000,1,3,0
3287000,2,3,0
3288000,3,4,0
3289000,1,4,0
3290000,1,4,0
3291000,1,3,0
3292000,1,4,0
3293000,1,3,0
3294000,2,4,0
3295000,1,2,0
3296000,1,3,0
3297000,1,3,0
3298000,2,4,0
3299000,1,2,0
3300000,1,2,0
3301000,1,4,0
3302000,2,3,0
3303000,2,4,0
3304000,2,4,0
3305000,2,3,0
3306000,2,3,0
3307000,1,3,0
3308000,2,4,0
3309000,1,4,0
3310000,2,3,0
3311000,1,4,0
3312000,3,4,0
3313000,3,4,0
3314000,1,2,0
3315000,1,2,0
3316000,1,2,0
3317000,2,4,0
3318000,1,3,0
3319000,3,4,0
3320000,1,2,0
3321000,2,3,0
3322000,1,2,0
3323000,2,4,0
3324000,1,2,0
3325000,1,4,0
3326000,2,4,0
3327000,3,4,0
3328000,1,3,0
3329000,2,4,0
3330000,1,4,0
3331000,1,2,0
3332000,2,3,0
3333000,1,3,0
3334000,1,2,0
3335000,2,4,0
3336000,2,4,0
3337000,2,4,0
3338000,3,4,0
3339000,2,3,0
3340000,1,3,0
3341000,2,3,0
3342000,1,3,0
3343000,3,4,0
3344000,1,3,0
3345000,2,3,0
3346000,1,3,0
3347000,2,3,0
3348000,2,4,0
3349000,2,4,0
3350000,1,4,0
3351000,2,4,0
3352000,3,4,0
3353000,1,3,0
3354000,1,3,0
3355000,1,3,0
3356000,2,3,0
3357000,2,4,0
3358000,1,2,0
3359000,2,4,0
3360000,1,4,0
3361000,2,3,0
3362000,2,4,0
3363000,2,3,0
3364000,1,2,0
3365000,2,3,0
3366000,2,4,0
3367000,1,4,0
3368000,2,4,0
3369000,1,3,0
3370000,1,2,0
3371000,3,4,0
3372000,3,4,0
3373000,1,3,0
3374000,2,3,0
3375000,2,3,0
3376000,1,3,0
3377000,1,3,0
3378000,2,4,0
3379000,1,2,0
3380000,1,4,0
3381000,1,3,0
3382000,2,3,0
3383000,2,3,0
3384000,3,4,0
3385000,1,4,0
3386000,2,3,0
3387000,1,3,0
3388000,1,4,0
3389000,2,3,0
3390000,1,4,0
3391000,1,2,0
3392000,1,2,0
3393000,2,3,0
3394000,1,4,0
3395000,1,3,0
3396000,1,2,0
3397000,2,3,0
3398000,2,3,0
3399000,2,4,0
3400000,1,4,0
3401000,2,3,0
3402000,2,3,0
3403000,2,3,0
3404000,3,4,0
3405000,2,3,0
3406000,2,3,0
3407000,3,4,0
3408000,2,3,0
3409000,1,4,0
3410000,3,4,0
3411000,3,4,0
3412000,2,3,0
3413000,1,3,0
3414000,2,3,0
3415000,1,3,0
3416000,2,4,0
3417000,1,2,0
3418000,2,3,0
3419000,2,4,0
3420000,2,3,0
3421000,1,3,0
3422000,1,3,0
3423000,1,2,0
3424000,1,3,0
3425000,2,3,0
3426000,3,4,0
3427000,1,2,0
3428000,1,3,0
3429000,2,4,0
3430000,3,4,0
3431000,1,3,0
3432000,2,4,0
3433000,1,3,0
3434000,3,4,0
3435000,1,4,0
3436000,2,4,0
3437000,1,4,0
3438000,1,3,0
3439000,3,4,0
3440000,1,2,0
3441000,3,4,0
3442000,3,4,0
3443000,2,4,0
3444000,2,3,0
3445000,2,4,0
3446000,1,2,0
3447000,1,3,0
3448000,3,4,0
3449000,2,4,0
3450000,2,3,0
3451000,1,2,0
3452000,1,3,0
3453000,1,2,0
3454000,2,4,0
3455000,1,3,0
3456000,1,2,0
3457000,1,2,0
3458000,2,3,0
3459000,2,3,0
3460000,1,2,0
3461000,2,3,0
3462000,2,3,0
3463000,1,3,0
3464000,2,4,0
3465000,2,4,0
3466000,2,4,0
3467000,2,4,0
3468000,3,4,0
3469000,3,4,0
3470000,1,3,0
3471000,1,2,0
3472000,2,4,0
3473000,1,2,0
3474000,1,2,0
3475000,3,4,0
3476000,1,3,0
3477000,1,3,0
3478000,2,4,0
3479000,3,4,0
3480000,2,4,0
3481000,1,4,0
3482000,1,2,0
3483000,1,4,0
3484000,3,4,0
3485000,1,2,0
3486000,1,2,0
3487000,3,4,0
3488000,1,3,0
3489000,2,3,0
3490000,3,4,0
3491000,1,4,0
3492000,2,3,0
3493000,1,4,0
3494000,1,3,0
3495000,2,3,0
3496000,2,4,0
3497000,1,3,0
3498000,3,4,0
3499000,2,3,0
3500000,3,4,0
3501000,2,3,0
3502000,1,4,0
3503000,1,3,0
3504000,1,2,0
3505000,2,4,0
3506000,1,2,0
3507000,2,3,0
3508000,2,4,0
3509000,2,4,0
3510000,1,2,0
3511000,3,4,0
3512000,2,4,0
3513000,1,3,0
3514000,2,4,0
3515000,2,3,0
3516000,1,4,0
3517000,1,2,0
3518000,1,4,0
3519000,1,3,0
3520000,1,3,0
3521000,2,3,0
3522000,1,2,0
3523000,1,3,0
3524000,1,3,0
3525000,2,3,0
3526000,1,3,0
3527000,2,3,0
3528000,1,2,0
3529000,3,4,0
3530000,1,4,0
3531000,1,4,0
3532000,1,2,0
3533000,3,4,0
3534000,1,4,0
3535000,1,4,0
3536000,1,4,0
3537000,2,4,0
3538000,2,4,0
3539000,1,3,0
3540000,3,4,0
3541000,2,4,0
3542000,2,4,0
3543000,3,4,0
3544000,1,4,0
3545000,1,4,0
3546000,2,3,0
3547000,2,4,0
3548000,1,3,0
3549000,1,2,0
3550000,2,4,0
3551000,2,3,0
3552000,3,4,0
3553000,2,4,0
3554000,2,3,0
3555000,1,3,0
3556000,2,3,0
3557000,3,4,0
3558000,3,4,0
3559000,1,4,0
3560000,1,2,0
3561000,1,2,0
3562000,2,4,0
3563000,1,3,0
3564000,1,4,0
3565000,1,3,0
3566000,1,4,0
3567000,2,4,0
3568000,1,2,0
3569000,1,3,0
3570000,1,3,0
3571000,3,4,0
3572000,2,3,0
3573000,1,4,0
3574000,1,4,0
3575000,1,2,0
3576000,3,4,0
3577000,1,4,0
3578000,1,3,0
3579000,1,2,0
3580000,1,3,0
3581000,2,3,0
3582000,1,4,0
3583000,2,4,0
3584000,3,4,0
3585000,2,4,0
3586000,2,3,0
3587000,2,4,0
3588000,2,3,0
3589000,2,4,0
3590000,3,4,0
3591000,1,3,0
3592000,1,4,0
3593000,1,2,0
3594000,3,4,0
3595000,1,4,0
3596000,2,4,0
3597000,2,4,0
3598000,2,4,0
3599000,1,4,0
3600000,2,3,0
3601000,1,3,0
3602000,2,4,0
3603000,1,3,0
3604000,2,4,0
3605000,3,4,0
3606000,3,4,0
3607000,1,2,0
3608000,2,4,0
3609000,1,2,0
3610000,1,3,0
3611000,1,4,0
3612000,2,4,0
3613000,2,4,0
3614000,1,2,0
3615000,1,4,0
3616000,3,4,0
3617000,2,3,0
3618000,1,3,0
3619000,2,4,0
3620000,2,3,0
3621000,2,4,0
3622000,2,4,0
3623000,2,3,0
3624000,1,3,0
3625000,1,4,0
3626000,1,3,0
3627000,1,3,0
3628000,2,4,0
3629000,1,3,0
3630000,2,4,0
3631000,2,4,0
3632000,1,3,0
3633000,1,3,0
3634000,1,2,0
3635000,2,3,0
3636000,1,2,0
3637000,2,3,0
3638000,1,2,0
3639000,1,2,0
3640000,1,3,0
3641000,1,3,0
3642000,1,3,0
3643000,2,3,0
3644000,2,3,0
3645000,3,4,0
3646000,1,3,0
3647000,1,2,0
3648000,3,4,0
3649000,2,3,0
3650000,2,4,0
3651000,3,4,0
3652000,2,3,0
3653000,1,3,0
3654000,2,3,0
3655000,2,3,0
3656000,2,3,0
3657000,1,2,0
3658000,1,4,0
3659000,1,4,0
3660000,2,4,0
3661000,1,3,0
3662000,1,2,0
3663000,2,4,0
3664000,2,3,0
3665000,1,2,0
3666000,3,4,0
3667000,1,3,0
3668000,3,4,0
3669000,2,4,0
3670000,1,3,0
3671000,1,4,0
3672000,1,4,0
3673000,2,4,0
3674000,2,3,0
3675000,1,2,0
3676000,1,2,0
3677000,1,4,0
3678000,1,3,0
3679000,2,4,0
3680000,1,2,0
3681000,2,4,0
3682000,3,4,0
3683000,3,4,0
3684000,2,4,0
3685000,1,3,0
3686000,1,4,0
3687000,2,3,0
3688000,1,3,0
3689000,2,4,0
3690000,1,2,0
3691000,1,4,0
3692000,2,4,0
3693000,3,4,0
3694000,2,3,0
3695000,1,2,0
3696000,1,4,0
3697000,3,4,0
3698000,2,4,0
3699000,2,4,0
3700000,1,2,0
3701000,2,4,0
3702000,1,4,0
3703000,1,2,0
3704000,1,4,0
3705000,2,3,0
3706000,1,4,0
3707000,1,4,0
3708000,1,3,0
3709000,1,4,0
3710000,3,4,0
3711000,2,3,0
3712000,1,4,0
3713000,1,2,0
3714000,1,4,0
3715000,3,4,0
3716000,1,2,0
3717000,1,4,0
3718000,1,3,0
3719000,1,2,0
3720000,2,3,0
3721000,2,4,0
3722000,3,4,0
3723000,2,3,0
3724000,1,2,0
3725000,1,3,0
3726000,1,3,0
3727000,1,2,0
3728000,3,4,0
3729000,1,4,0
3730000,1,3,0
3731000,2,4,0
3732000,1,2,0
3733000,3,4,0
3734000,3,4,0
3735000,3,4,0
3736000,2,4,0
3737000,2,3,0
3738000,2,3,0
3739000,1,4,0
3740000,1,2,0
3741000,3,4,0
3742000,3,4,0
3743000,1,3,0
3744000,2,3,0
3745000,3,4,0
3746000,1,2,0
3747000,1,2,0
3748000,1,2,0
3749000,2,3,0
3750000,1,3,0
3751000,3,4,0
3752000,1,2,0
3753000,1,2,0
3754000,2,3,0
3755000,2,4,0
3756000,1,3,0
3757000,2,3,0
3758000,3,4,0
3759000,1,4,0
3760000,2,3,0
3761000,1,4,0
3762000,1,2,0
3763000,2,3,0
3764000,1,4,0
3765000,2,4,0
3766000,2,3,0
3767000,1,4,0
3768000,1,4,0
3769000,1,4,0
3770000,1,2,0
3771000,3,4,0
3772000,3,4,0
3773000,2,3,0
3774000,2,4,0
3775000,3,4,0
3776000,1,4,0
3777000,2,3,0
3778000,2,3,0
3779000,2,4,0
3780000,1,4,0
3781000,2,3,0
3782000,1,4,0
3783000,1,2,0
3784000,2,3,0
3785000,2,3,0
3786000,2,4,0
3787000,3,4,0
3788000,3,4,0
3789000,2,3,0
3790000,2,4,0
3791000,2,4,0
3792000,2,3,0
3793000,3,4,0
3794000,1,2,0
3795000,1,4,0
3796000,1,2,0
3797000,2,3,0
3798000,1,3,0
3799000,2,4,0
3800000,3,4,0
3801000,2,4,0
3802000,1,4,0
3803000,1,3,0
3804000,1,3,0
3805000,1,3,0
3806000,1,2,0
3807000,1,2,0
3808000,2,3,0
3809000,1,4,0
3810000,2,4,0
3811000,1,4,0
3812000,1,2,0
3813000,1,3,0
3814000,2,3,0
3815000,1,2,0
3816000,2,3,0
3817000,2,3,0
3818000,2,4,0
3819000,3,4,0
3820000,3,4,0
3821000,2,4,0
3822000,2,4,0
3823000,3,4,0
3824000,3,4,0
3825000,2,3,0
3826000,2,4,0
3827000,2,3,0
3828000,1,3,0
3829000,2,3,0
3830000,2,4,0
3831000,1,4,0
3832000,1,4,0
3833000,2,4,0
3834000,3,4,0
3835000,1,3,0
3836000,2,3,0
3837000,2,4,0
3838000,1,3,0
3839000,2,3,0
3840000,3,4,0
3841000,3,4,0
3842000,3,4,0
3843000,2,4,0
3844000,1,4,0
3845000,3,4,0
3846000,1,2,0
3847000,1,2,0
3848000,3,4,0
3849000,3,4,0
3850000,1,2,0
3851000,1,4,0
3852000,1,2,0
3853000,2,4,0
3854000,1,2,0
3855000,2,3,0
3856000,1,2,0
3857000,2,4,0
3858000,1,2,0
3859000,3,4,0
3860000,2,3,0
3861000,1,3,0
3862000,1,4,0
3863000,3,4,0
3864000,2,4,0
3865000,1,2,0
3866000,1,3,0
3867000,2,3,0
3868000,1,3,0
3869000,3,4,0
3870000,1,2,0
3871000,1,4,0
3872000,3,4,0
3873000,1,3,0
3874000,1,3,0
3875000,3,4,0
3876000,1,4,0
3877000,3,4,0
3878000,1,2,0
3879000,1,2,0
3880000,1,4,0
3881000,1,2,0
3882000,2,4,0
3883000,1,3,0
3884000,1,3,0
3885000,3,4,0
3886000,2,4,0
3887000,1,2,0
3888000,1,3,0
3889000,3,4,0
3890000,3,4,0
3891000,3,4,0
3892000,1,2,0
3893000,3,4,0
3894000,2,3,0
3895000,1,3,0
3896000,1,2,0
3897000,2,3,0
3898000,2,3,0
3899000,2,3,0
3900000,2,3,0
3901000,1,2,0
3902000,2,3,0
3903000,1,4,0
3904000,3,4,0
3905000,3,4,0
3906000,1,2,0
3907000,3,4,0
3908000,1,3,0
3909000,3,4,0
3910000,2,3,0
3911000,2,4,0
3912000,1,4,0
3913000,1,3,0
3914000,1,4,0
3915000,3,4,0
3916000,2,3,0
3917000,2,4,0
3918000,1,4,0
3919000,3,4,0
3920000,2,4,0
3921000,1,2,0
3922000,2,3,0
3923000,1,2,0
3924000,1,4,0
3925000,1,2,0
3926000,1,3,0
3927000,2,4,0
3928000,2,3,0
3929000,1,4,0
3930000,1,2,0
3931000,2,3,0
3932000,1,4,0
3933000,3,4,0
3934000,2,4,0
3935000,1,2,0
3936000,1,2,0
3937000,3,4,0
3938000,1,4,0
3939000,1,4,0
3940000,1,4,0
3941000,2,4,0
3942000,1,2,0
3943000,1,3,0
3944000,1,2,0
3945000,3,4,0
3946000,2,4,0
3947000,2,4,0
3948000,3,4,0
3949000,1,3,0
3950000,1,4,0
3951000,2,4,0
3952000,1,4,0
3953000,2,3,0
3954000,2,3,0
3955000,2,4,0
3956000,3,4,0
3957000,2,4,0
3958000,3,4,0
3959000,1,3,0
3960000,1,4,0
3961000,2,3,0
3962000,2,3,0
3963000,2,3,0
3964000,1,3,0
3965000,1,2,0
3966000,3,4,0
3967000,3,4,0
3968000,1,2,0
3969000,1,3,0
3970000,1,4,0
3971000,1,3,0
3972000,3,4,0
3973000,1,4,0
3974000,2,4,0
3975000,2,3,0
3976000,2,4,0
3977000,3,4,0
3978000,1,4,0
3979000,2,4,0
3980000,1,2,0
3981000,1,4,0
3982000,1,4,0
3983000,2,3,0
3984000,1,4,0
3985000,3,4,0
3986000,2,3,0
3987000,2,3,0
3988000,3,4,0
3989000,3,4,0
3990000,3,4,0
3991000,1,4,0
3992000,2,3,0
3993000,1,3,0
3994000,1,4,0
3995000,3,4,0
3996000,1,3,0
3997000,1,2,0
3998000,1,4,0
3999000,1,3,0
4000000,3,4,0
4001000,2,3,0
4002000,3,4,0
4003000,3,4,0
4004000,1,3,0
4005000,1,4,0
4006000,1,2,0
4007000,1,2,0
4008000,1,4,0
4009000,1,3,0
4010000,1,2,0
4011000,2,3,0
4012000,1,3,0
4013000,2,3,0
4014000,2,3,0
4015000,2,3,0
4016000,1,4,0
4017000,3,4,0
4018000,1,3,0
4019000,1,4,0
4020000,1,3,0
4021000,3,4,0
4022000,1,4,0
4023000,2,4,0
4024000,1,4,0
4025000,2,3,0
4026000,3,4,0
4027000,2,3,0
4028000,1,3,0
4029000,2,4,0
4030000,2,4,0
4031000,1,3,0
4032000,1,3,0
4033000,2,4,0
4034000,2,3,0
4035000,2,3,0
4036000,1,2,0
4037000,2,3,0
4038000,2,3,0
4039000,1,2,0
4040000,2,3,0
4041000,1,4,0
4042000,3,4,0
4043000,1,4,0
4044000,2,3,0
4045000,1,2,0
4046000,1,3,0
4047000,1,3,0
4048000,1,2,0
4049000,2,4,0
4050000,2,4,0
4051000,1,3,0
4052000,1,2,0
4053000,3,4,0
4054000,1,4,0
4055000,2,3,0
4056000,1,3,0
4057000,3,4,0
4058000,1,4,0
4059000,2,4,0
4060000,1,3,0
4061000,3,4,0
4062000,1,4,0
4063000,1,3,0
4064000,1,3,0
4065000,2,3,0
4066000,1,2,0
4067000,3,4,0
4068000,2,3,0
4069000,1,3,0
4070000,1,3,0
4071000,3,4,0
4072000,2,4,0
4073000,2,4,0
4074000,3,4,0
4075000,3,4,0
4076000,2,4,0
4077000,3,4,0
4078000,2,3,0
4079000,3,4,0
4080000,1,4,0
4081000,1,3,0
4082000,2,3,0
4083000,1,4,0
4084000,3,4,0
4085000,1,4,0
4086000,1,4,0
4087000,2,4,0
4088000,1,3,0
4089000,3,4,0
4090000,2,4,0
4091000,1,4,0
4092000,2,3,0
4093000,2,4,0
4094000,1,2,0
4095000,2,3,0
4096000,2,3,0
4097000,2,3,0
4098000,1,4,0
4099000,2,3,0
4100000,1,2,0
4101000,1,4,0
4102000,2,4,0
4103000,1,3,0
4104000,1,3,0
4105000,1,3,0
4106000,1,3,0
4107000,3,4,0
4108000,1,2,0
4109000,2,4,0
4110000,3,4,0
4111000,1,4,0
4112000,1,4,0
4113000,1,3,0
4114000,2,3,0
4115000,2,3,0
4116000,1,4,0
4117000,2,3,0
4118000,3,4,0
4119000,2,4,0
4120000,2,4,0
4121000,1,4,0
4122000,2,4,0
4123000,1,2,0
4124000,2,4,0
4125000,1,2,0
4126000,1,2,0
4127000,1,2,0
4128000,3,4,0
4129000,1,2,0
4130000,1,3,0
4131000,1,3,0
4132000,2,4,0
4133000,3,4,0
4134000,2,4,0
4135000,3,4,0
4136000,1,3,0
4137000,2,3,0
4138000,2,3,0
4139000,3,4,0
4140000,2,3,0
4141000,1,4,0
4142000,1,4,0
4143000,3,4,0
4144000,1,4,0
4145000,1,3,0
4146000,2,3,0
4147000,1,3,0
4148000,1,3,0
4149000,2,4,0
4150000,2,4,0
4151000,3,4,0
4152000,1,4,0
4153000,2,4,0
4154000,1,2,0
4155000,3,4,0
4156000,3,4,0
4157000,2,3,0
4158000,3,4,0
4159000,2,4,0
4160000,2,3,0
4161000,1,3,0
4162000,3,4,0
4163000,1,2,0
4164000,1,4,0
4165000,1,4,0
4166000,1,4,0
4167000,1,2,0
4168000,1,4,0
4169000,1,2,0
4170000,1,3,0
4171000,2,4,0
4172000,3,4,0
4173000,3,4,0
4174000,3,4,0
4175000,1,3,0
4176000,2,3,0
4177000,2,4,0
4178000,1,2,0
4179000,2,3,0
4180000,2,3,0
4181000,1,2,0
4182000,2,3,0
4183000,3,4,0
4184000,1,4,0
4185000,1,4,0
4186000,1,2,0
4187000,3,4,0
4188000,2,4,0
4189000,2,4,0
4190000,2,4,0
4191000,1,4,0
4192000,2,3,0
4193000,1,2,0
4194000,3,4,0
4195000,1,4,0
4196000,2,3,0
4197000,2,4,0
4198000,3,4,0
4199000,2,3,0
4200000,3,4,0
4201000,3,4,0
4202000,1,2,0
4203000,2,3,0
4204000,2,4,0
4205000,1,3,0
4206000,2,4,0
4207000,1,3,0
4208000,1,4,0
4209000,2,3,0
4210000,2,3,0
4211000,2,4,0
4212000,3,4,0
4213000,1,3,0
4214000,1,4,0
4215000,1,4,0
4216000,1,4,0
4217000,2,3,0
4218000,1,2,0
4219000,1,2,0
4220000,3,4,0
4221000,1,4,0
4222000,3,4,0
4223000,1,2,0
4224000,2,3,0
4225000,1,2,0
4226000,1,4,0
4227000,1,3,0
4228000,1,4,0
4229000,3,4,0
4230000,2,3,0
4231000,1,4,0
4232000,1,3,0
4233000,1,2,0
4234000,1,3,0
4235000,2,4,0
4236000,1,2,0
4237000,1,3,0
4238000,2,3,0
4239000,3,4,0
4240000,2,3,0
4241000,2,4,0
4242000,1,3,0
4243000,3,4,0
4244000,1,2,0
4245000,1,4,0
4246000,2,4,0
4247000,1,3,0
4248000,1,4,0
4249000,3,4,0
4250000,1,2,0
4251000,1,4,0
4252000,2,3,0
4253000,3,4,0
4254000,1,3,0
4255000,3,4,0
4256000,2,3,0
4257000,1,4,0
4258000,3,4,0
4259000,1,4,0
4260000,3,4,0
4261000,1,2,0
4262000,2,3,0
4263000,1,2,0
4264000,2,3,0
4265000,3,4,0
4266000,1,2,0
4267000,2,4,0
4268000,2,3,0
4269000,1,3,0
4270000,1,3,0
4271000,1,3,0
